candidate_id,stage,model,scenario_id,base_scenario_id,run_id,artifact_path,ai_generated,selection_status,technical_validation,license_status,notes
AIG-01190,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_basic_zero_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_basic_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01191,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_few_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01192,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_zero_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01193,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_few_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01194,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_zero_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01195,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_few_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01196,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_zero_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01197,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_few_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01198,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_zero_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01199,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_one_public_subnet_without_security_few_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_one_public_subnet_without_security_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01200,llm_generation,gpt-5.4,create_an_aws_vpc_resource_with_one_public_subnet_without_security_zero_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_resource_with_one_public_subnet_without_security_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01201,llm_generation,gpt-5.4,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_few_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01202,llm_generation,gpt-5.4,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_zero_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01203,llm_generation,gpt-5.4,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_few_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01204,llm_generation,gpt-5.4,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_zero_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01205,llm_generation,gpt-5.4,create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_few_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01206,llm_generation,gpt-5.4,create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_zero_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01207,llm_generation,gpt-5.4,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_few_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01208,llm_generation,gpt-5.4,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_zero_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01209,llm_generation,gpt-5.4,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_few_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01210,llm_generation,gpt-5.4,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_zero_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01211,llm_generation,gpt-5.4,create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_few_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01212,llm_generation,gpt-5.4,create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_zero_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01213,llm_generation,gpt-5.4,establishes_a_vpc_peering_connection_between_two_a_with_security_basic_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/establishes_a_vpc_peering_connection_between_two_a_with_security_basic_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01214,llm_generation,gpt-5.4,establishes_a_vpc_peering_connection_between_two_a_with_security_basic_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/establishes_a_vpc_peering_connection_between_two_a_with_security_basic_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01215,llm_generation,gpt-5.4,establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01216,llm_generation,gpt-5.4,establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01217,llm_generation,gpt-5.4,establishes_a_vpc_peering_connection_between_two_a_without_security_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/establishes_a_vpc_peering_connection_between_two_a_without_security_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01218,llm_generation,gpt-5.4,establishes_a_vpc_peering_connection_between_two_a_without_security_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/establishes_a_vpc_peering_connection_between_two_a_without_security_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01219,llm_generation,gpt-5.4,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01220,llm_generation,gpt-5.4,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01221,llm_generation,gpt-5.4,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01222,llm_generation,gpt-5.4,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01223,llm_generation,gpt-5.4,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_few_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01224,llm_generation,gpt-5.4,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_2,llm/pipeline_artifacts/generate___gpt-5.4__2_/artifacts/gpt-5.4/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_zero_shot/run_2/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01225,llm_generation,gpt-5.4,configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01226,llm_generation,gpt-5.4,configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01227,llm_generation,gpt-5.4,configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01228,llm_generation,gpt-5.4,configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01229,llm_generation,gpt-5.4,configures_aws_as_the_cloud_provider_it_defines_an_without_security_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/configures_aws_as_the_cloud_provider_it_defines_an_without_security_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01230,llm_generation,gpt-5.4,configures_aws_as_the_cloud_provider_it_defines_an_without_security_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/configures_aws_as_the_cloud_provider_it_defines_an_without_security_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01231,llm_generation,gpt-5.4,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01232,llm_generation,gpt-5.4,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01233,llm_generation,gpt-5.4,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01234,llm_generation,gpt-5.4,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01235,llm_generation,gpt-5.4,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01236,llm_generation,gpt-5.4,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01237,llm_generation,gpt-5.4,create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01238,llm_generation,gpt-5.4,create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01239,llm_generation,gpt-5.4,create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01240,llm_generation,gpt-5.4,create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01241,llm_generation,gpt-5.4,create_a_s3_bucket_and_an_example_public_access_bl_without_security_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_an_example_public_access_bl_without_security_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01242,llm_generation,gpt-5.4,create_a_s3_bucket_and_an_example_public_access_bl_without_security_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_and_an_example_public_access_bl_without_security_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01243,llm_generation,gpt-5.4,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_few_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_few_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01244,llm_generation,gpt-5.4,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_zero_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_3,llm/pipeline_artifacts/generate___gpt-5.4__3_/artifacts/gpt-5.4/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_zero_shot/run_3/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
